,CASE_ENQUIRY_ID,Source,storm_event,Latitude,Longitude
53686,101002327069,Constituent Call,Normal,42.3594,-71.0587
53687,101002327068,Citizens Connect App,Normal,42.3594,-71.0587
53688,101002327067,Constituent Call,Normal,42.376999999999995,-71.0636
53689,101002327066,Constituent Call,Normal,42.3116,-71.0739
53690,101002327065,Citizens Connect App,Normal,42.3292,-71.0664
53691,101002327064,Citizens Connect App,Normal,42.3594,-71.0587
53692,101002327063,Citizens Connect App,Normal,42.336000000000006,-71.07600000000001
53693,101002327062,Constituent Call,Normal,42.3094,-71.0739
53694,101002327061,Citizens Connect App,Normal,42.2875,-71.1225
53695,101002327060,Citizens Connect App,Normal,42.3072,-71.085
53696,101002327059,Constituent Call,Normal,42.303999999999995,-71.1181
53697,101002327058,Self Service,Normal,42.2904,-71.0621
53698,101002327057,Citizens Connect App,Normal,42.3797,-71.0347
53699,101002327056,Citizens Connect App,Normal,42.3796,-71.0348
53700,101002327055,Citizens Connect App,Normal,42.3605,-71.0668
53701,101002327054,Citizens Connect App,Normal,42.3794,-71.0356
53702,101002327053,Citizens Connect App,Normal,42.3594,-71.0587
53703,101002327052,Constituent Call,Normal,42.2943,-71.0627
53704,101002327051,Constituent Call,Normal,42.3594,-71.0587
53705,101002327049,Constituent Call,Normal,42.3491,-71.1597
53706,101002327048,Citizens Connect App,Normal,42.3594,-71.0587
53707,101002327047,Citizens Connect App,Normal,42.3594,-71.0587
53708,101002327045,Citizens Connect App,Normal,42.3594,-71.0587
53709,101002327044,Citizens Connect App,Normal,42.3594,-71.0587
53710,101002327043,Citizens Connect App,Normal,42.2867,-71.1466
53711,101002327042,Constituent Call,Normal,42.3402,-71.0804
53712,101002327041,Citizens Connect App,Normal,42.3594,-71.0587
53713,101002327040,City Worker App,Normal,42.2857,-71.0552
53714,101002327038,Citizens Connect App,Normal,42.3661,-71.0352
53715,101002327037,Citizens Connect App,Normal,42.3594,-71.0587
53716,101002327036,Citizens Connect App,Normal,42.3594,-71.0587
53717,101002327035,Citizens Connect App,Normal,42.3438,-71.077
53718,101002327034,Citizens Connect App,Normal,42.3594,-71.0587
53719,101002327033,Citizens Connect App,Normal,42.3594,-71.0587
53720,101002327032,Citizens Connect App,Normal,42.2869,-71.0685
53721,101002327031,Citizens Connect App,Normal,42.3594,-71.0587
53722,101002327030,Self Service,Normal,42.3371,-71.0425
53723,101002327029,Self Service,Normal,42.3554,-71.1657
53724,101002327027,Constituent Call,Normal,42.3161,-71.056
53725,101002327026,Citizens Connect App,Normal,42.3783,-71.0623
53726,101002327024,Constituent Call,Normal,42.3594,-71.0587
53727,101002327022,Citizens Connect App,Normal,42.3594,-71.0587
53728,101002327021,Constituent Call,Normal,42.3594,-71.0587
53729,101002327020,Citizens Connect App,Normal,42.3654,-71.0561
53730,101002327019,Citizens Connect App,Normal,42.3594,-71.0587
53731,101002327017,Citizens Connect App,Normal,42.2765,-71.134
53732,101002327016,Citizens Connect App,Normal,42.3641,-71.0557
53733,101002327015,Citizens Connect App,Normal,42.288999999999994,-71.0499
53734,101002327013,Citizens Connect App,Normal,42.3383,-71.0792
