,CASE_ENQUIRY_ID,Source,storm_event,Latitude,Longitude
1018802,101000782518,Constituent Call,Nemo,42.3425,-71.0873
1018803,101000782516,Constituent Call,Nemo,42.2862,-71.0893
1018804,101000782508,Constituent Call,Nemo,42.3426,-71.0707
1018805,101000782506,Constituent Call,Nemo,42.333999999999996,-71.0417
1018806,101000782504,Constituent Call,Nemo,42.3491,-71.067
1018807,101000782502,Self Service,Nemo,42.3496,-71.1056
1018808,101000782501,Constituent Call,Nemo,42.3809,-71.0292
1018809,101000782499,Self Service,Nemo,42.3594,-71.0587
1018810,101000782498,Constituent Call,Nemo,42.354,-71.1282
1018811,101000782497,Constituent Call,Nemo,42.3062,-71.063
1018812,101000782493,Constituent Call,Nemo,42.3836,-71.0689
1018813,101000782491,Self Service,Nemo,42.3726,-71.0631
1018814,101000782490,Constituent Call,Nemo,42.3594,-71.0587
1018815,101000782487,Constituent Call,Nemo,42.3496,-71.1056
1018816,101000782485,Self Service,Nemo,42.3231,-71.1152
1018817,101000782484,Constituent Call,Nemo,42.3348,-71.0762
1018818,101000782482,Constituent Call,Nemo,42.3694,-71.0398
1018819,101000782478,Constituent Call,Nemo,42.2996,-71.0733
1018820,101000782476,Constituent Call,Nemo,42.3516,-71.1233
1018821,101000782474,Constituent Call,Nemo,42.2723,-71.0638
1018822,101000782471,Constituent Call,Nemo,42.3723,-71.0363
1018823,101000782469,Self Service,Nemo,42.2952,-71.1164
1018824,101000782467,Maximo Integration,Nemo,42.3337,-71.0834
1018825,101000782464,Constituent Call,Nemo,42.3103,-71.0921
1018826,101000782462,Constituent Call,Nemo,42.3504,-71.0485
1018827,101000782460,Citizens Connect App,Nemo,42.3661,-71.0513
1018828,101000782459,Self Service,Nemo,42.2876,-71.0939
1018829,101000782458,Constituent Call,Nemo,42.275,-71.1643
1018830,101000782456,Constituent Call,Nemo,42.3213,-71.0625
1018831,101000782454,Constituent Call,Nemo,42.2356,-71.1278
1018832,101000782452,Constituent Call,Nemo,42.3643,-71.0514
1018833,101000782450,Constituent Call,Nemo,42.2774,-71.1342
1018834,101000782446,Self Service,Nemo,42.31100000000001,-71.0916
1018835,101000782445,Self Service,Nemo,42.342,-71.0804
