,CASE_ENQUIRY_ID,Source,storm_event,Latitude,Longitude
13273,101002395000,Constituent Call,Skylar,42.3594,-71.0587
13274,101002394999,Constituent Call,Skylar,42.3585,-71.1369
13275,101002394998,Constituent Call,Skylar,42.283,-71.0849
13276,101002394997,Citizens Connect App,Skylar,42.3426,-71.1675
13277,101002394996,Constituent Call,Skylar,42.3342,-71.0284
13278,101002394995,Constituent Call,Skylar,42.2863,-71.143
13279,101002394994,Constituent Call,Skylar,42.3756,-71.0386
13280,101002394993,Constituent Call,Skylar,42.3143,-71.0802
13281,101002394992,Constituent Call,Skylar,42.2844,-71.17
13282,101002394991,Constituent Call,Skylar,42.3594,-71.0587
13283,101002394990,Citizens Connect App,Skylar,42.3594,-71.0587
13284,101002394989,Constituent Call,Skylar,42.2863,-71.143
13285,101002394986,Constituent Call,Skylar,42.3494,-71.0812
13286,101002394985,Constituent Call,Skylar,42.3143,-71.0802
13287,101002394984,Citizens Connect App,Skylar,42.3337,-71.0376
13288,101002394983,Constituent Call,Skylar,42.2651,-71.12
13289,101002394982,Constituent Call,Skylar,42.2857,-71.0651
13290,101002394981,Self Service,Skylar,42.3415,-71.0982
13291,101002394980,Constituent Call,Skylar,42.3094,-71.1037
13292,101002394979,Constituent Call,Skylar,42.3365,-71.0859
13293,101002394978,Self Service,Skylar,42.3595,-71.0588
13294,101002394977,Self Service,Skylar,42.3416,-71.0981
13295,101002394976,Constituent Call,Skylar,42.2995,-71.1412
13296,101002394975,City Worker App,Skylar,42.3509,-71.0656
13297,101002394974,Citizens Connect App,Skylar,42.2933,-71.0625
13298,101002394973,Constituent Call,Skylar,42.3051,-71.065
13299,101002394972,Self Service,Skylar,42.3434,-71.08800000000001
13300,101002394971,Constituent Call,Skylar,42.381,-71.029
13301,101002394970,Citizens Connect App,Skylar,42.2932,-71.0625
13302,101002394969,Self Service,Skylar,42.32,-71.1095
13303,101002394968,Self Service,Skylar,42.3433,-71.0874
13304,101002394967,Self Service,Skylar,42.3198,-71.1089
13305,101002394966,Citizens Connect App,Skylar,42.2924,-71.0627
13306,101002394965,Constituent Call,Skylar,42.3655,-71.0547
13307,101002394964,Self Service,Skylar,42.3197,-71.1088
13308,101002394963,Constituent Call,Skylar,42.3594,-71.0587
13309,101002394962,Constituent Call,Skylar,42.3756,-71.0568
13310,101002394961,Citizens Connect App,Skylar,42.3594,-71.0587
13311,101002394960,Constituent Call,Skylar,42.3759,-71.0572
13312,101002394959,Constituent Call,Skylar,42.2551,-71.1193
13313,101002394957,Citizens Connect App,Skylar,42.2863,-71.087
13314,101002394956,Citizens Connect App,Skylar,42.2561,-71.1243
13315,101002394955,Self Service,Skylar,42.3195,-71.1084
13316,101002394954,Constituent Call,Skylar,42.2518,-71.1442
13317,101002394953,Constituent Call,Skylar,42.3816,-71.0682
13318,101002394952,Constituent Call,Skylar,42.3594,-71.0587
13319,101002394951,Constituent Call,Skylar,42.2666,-71.1153
13320,101002394950,Constituent Call,Skylar,42.3594,-71.0587
13321,101002394949,Citizens Connect App,Skylar,42.3796,-71.0272
13322,101002394948,Constituent Call,Skylar,42.3204,-71.1151
13323,101002394947,Constituent Call,Skylar,42.3382,-71.0494
13324,101002394945,Citizens Connect App,Skylar,42.3221,-71.0557
13325,101002394944,Constituent Call,Skylar,42.3496,-71.0547
13326,101002394942,Citizens Connect App,Skylar,42.3594,-71.0587
13327,101002394941,Citizens Connect App,Skylar,42.3594,-71.0587
13328,101002394940,City Worker App,Skylar,42.3485,-71.0792
13329,101002394939,Citizens Connect App,Skylar,42.3528,-71.0814
13330,101002394938,City Worker App,Skylar,42.3491,-71.0796
13331,101002394937,Constituent Call,Skylar,42.2667,-71.1516
13332,101002394936,Citizens Connect App,Skylar,42.3594,-71.0587
13333,101002394935,Constituent Call,Skylar,42.3304,-71.0752
13334,101002394934,Constituent Call,Skylar,42.3509,-71.1531
13335,101002394933,Citizens Connect App,Skylar,42.3121,-71.124
13336,101002394932,Constituent Call,Skylar,42.3594,-71.0587
13337,101002394931,Citizens Connect App,Skylar,42.3594,-71.0587
13338,101002394930,Citizens Connect App,Skylar,42.3594,-71.0587
13339,101002394928,Constituent Call,Skylar,42.2706,-71.0887
13340,101002394927,Citizens Connect App,Skylar,42.3594,-71.0587
13341,101002394926,Citizens Connect App,Skylar,42.3408,-71.0366
13342,101002394925,Constituent Call,Skylar,42.3503,-71.0822
13343,101002394924,Constituent Call,Skylar,42.2871,-71.0697
13344,101002394923,Constituent Call,Skylar,42.3511,-71.1525
13345,101002394922,Self Service,Skylar,42.3406,-71.0784
13346,101002394921,Constituent Call,Skylar,42.3463,-71.0689
13347,101002394920,Citizens Connect App,Skylar,42.316,-71.0868
13348,101002394919,Constituent Call,Skylar,42.2947,-71.0693
13349,101002394918,Citizens Connect App,Skylar,42.321999999999996,-71.0818
13350,101002394917,Constituent Call,Skylar,42.2859,-71.096
13351,101002394916,Constituent Call,Skylar,42.2964,-71.0711
13352,101002394915,Citizens Connect App,Skylar,42.3594,-71.0587
13353,101002394914,Constituent Call,Skylar,42.3278,-71.0781
13354,101002394913,Constituent Call,Skylar,42.357,-71.0622
13355,101002394912,Constituent Call,Skylar,42.3195,-71.1001
13356,101002394911,Constituent Call,Skylar,42.3594,-71.0587
13357,101002394909,Constituent Call,Skylar,42.3594,-71.0587
13358,101002394908,Citizens Connect App,Skylar,42.3115,-71.0548
13359,101002394907,Constituent Call,Skylar,42.2854,-71.069
13360,101002394906,Constituent Call,Skylar,42.2793,-71.0992
13361,101002394904,Citizens Connect App,Skylar,42.3594,-71.0587
13362,101002394901,Citizens Connect App,Skylar,42.3594,-71.0587
13363,101002394900,Constituent Call,Skylar,42.3102,-71.0637
13364,101002394899,Constituent Call,Skylar,42.3306,-71.1
13365,101002394898,Constituent Call,Skylar,42.3522,-71.068
13366,101002394896,Constituent Call,Skylar,42.2769,-71.0886
13367,101002394895,Citizens Connect App,Skylar,42.3594,-71.0587
13368,101002394894,Citizens Connect App,Skylar,42.3594,-71.0587
13369,101002394893,Citizens Connect App,Skylar,42.3594,-71.0587
13370,101002394892,Constituent Call,Skylar,42.2986,-71.08
13371,101002394891,Constituent Call,Skylar,42.3318,-71.1011
13372,101002394890,Constituent Call,Skylar,42.2564,-71.1259
